timestamp_prediction,symbol,prediction,auditor_score,price_at_prediction,horizon_deadline,price_at_deadline,max_price_reached,min_price_reached,was_correct,pnl_observed_pct
2026-03-12 12:20:00,BTCUSDT,NEUTRAL,0.8893890380859375,70386.015,2026-03-12 12:35:00,70477.565,70308.005,70319.285,,-0.09480576503726759
2026-03-12 12:25:00,BTCUSDT,NEUTRAL,0.8741686344146729,70397.275,2026-03-12 12:40:00,70451.955,70286.025,70336.245,,-0.08669369659549868
2026-03-12 12:30:00,BTCUSDT,NEUTRAL,0.8741686344146729,70429.08499999999,2026-03-12 12:45:00,70477.565,70286.025,70461.57500000001,,0.046131509446728995
2026-03-12 12:35:00,BTCUSDT,NEUTRAL,0.8938301801681519,70333.38500000001,2026-03-12 12:50:00,70617.655,70286.025,70594.535,,0.37130304477737586
2026-03-12 12:40:00,BTCUSDT,NEUTRAL,0.8938301801681519,70337.405,2026-03-12 12:55:00,70617.655,70328.505,70381.755,,0.06305322182415718
2026-03-12 12:45:00,BTCUSDT,NEUTRAL,0.8001116514205933,70461.57500000001,2026-03-12 13:00:00,70617.655,70335.995,70385.845,,-0.10747701850265262
2026-03-12 12:50:00,BTCUSDT,NEUTRAL,0.8277915716171265,70594.535,2026-03-12 13:05:00,70597.545,70335.995,70415.125,,-0.2541414855980048
2026-03-12 12:55:00,BTCUSDT,NEUTRAL,0.8808929324150085,70369.91500000001,2026-03-12 13:10:00,70529.995,70335.995,70420.515,,0.07190572846363572
2026-03-12 13:00:00,BTCUSDT,NEUTRAL,0.842000424861908,70406.33499999999,2026-03-12 13:15:00,70529.995,70340.39499999999,70419.945,,0.01933064688002171
2026-03-12 13:05:00,BTCUSDT,NEUTRAL,0.8289439082145691,70418.965,2026-03-12 13:20:00,70529.995,70202.845,70219.705,,-0.2829635454028539
2026-03-12 13:10:00,BTCUSDT,NEUTRAL,0.8186017870903015,70420.515,2026-03-12 13:25:00,70448.63500000001,69990.005,70122.045,,-0.42383955868542167
2026-03-12 13:15:00,BTCUSDT,NEUTRAL,0.8143420815467834,70419.945,2026-03-12 13:30:00,70419.945,69990.005,70080.82500000001,,-0.48156811255674126
2026-03-12 13:20:00,BTCUSDT,NEUTRAL,0.8801395893096924,70219.775,2026-03-12 13:35:00,70363.995,69942.92499999999,70349.465,,0.18469156302480652
2026-03-12 13:25:00,BTCUSDT,NEUTRAL,0.8765466213226318,70105.505,2026-03-12 13:40:00,70453.14499999999,69942.92499999999,70338.305,,0.3320709265270799
2026-03-12 13:30:00,BTCUSDT,NEUTRAL,0.8400387167930603,70078.235,2026-03-12 13:45:00,70453.14499999999,69942.92499999999,70044.275,,-0.04846012460217698
2026-03-12 13:35:00,BTCUSDT,NEUTRAL,0.8787972331047058,70349.465,2026-03-12 13:50:00,70453.14499999999,69719.545,70056.125,,-0.41697545247856044
2026-03-12 13:40:00,BTCUSDT,NEUTRAL,0.8889129757881165,70294.42499999999,2026-03-12 13:55:00,70366.755,69719.545,69886.36499999999,,-0.5805012275155501
2026-03-12 13:45:00,BTCUSDT,NEUTRAL,0.874717652797699,70044.275,2026-03-12 14:00:00,70142.64499999999,69684.965,69987.83499999999,,-0.0805776060927211
2026-03-12 13:50:00,BTCUSDT,NEUTRAL,0.8838968276977539,70056.125,2026-03-12 14:05:00,70364.375,69684.965,70260.265,,0.29139493513236625
2026-03-12 13:55:00,BTCUSDT,NEUTRAL,0.8936977386474609,69886.36499999999,2026-03-12 14:10:00,70364.375,69684.965,70318.095,,0.6177599879461616
2026-03-12 14:00:00,BTCUSDT,NEUTRAL,0.9080735445022583,69987.83499999999,2026-03-12 14:15:00,70417.67499999999,69972.88500000001,70403.995,,0.5946176217624156
2026-03-12 14:05:00,BTCUSDT,NEUTRAL,0.8664175271987915,70267.995,2026-03-12 14:20:00,70649.995,70100.945,70138.765,,-0.18391018556882963
2026-03-12 14:10:00,BTCUSDT,NEUTRAL,0.863828718662262,70297.765,2026-03-12 14:25:00,70649.995,69970.005,70255.265,,-0.06045711410597478
2026-03-12 14:15:00,BTCUSDT,NEUTRAL,0.8627398014068604,70403.995,2026-03-12 14:30:00,70649.995,69930.815,69958.405,,-0.6329044253809696
2026-03-12 14:20:00,BTCUSDT,NEUTRAL,0.8591803908348083,70138.765,2026-03-12 14:35:00,70259.995,69664.215,69816.565,,-0.4593750688367511
2026-03-12 14:25:00,BTCUSDT,NEUTRAL,0.8529865145683289,70259.995,2026-03-12 14:40:00,70259.995,69562.005,69580.86499999999,,-0.9665955712066372
2026-03-12 14:30:00,BTCUSDT,NEUTRAL,0.8851925730705261,69957.17499999999,2026-03-12 14:45:00,70001.67499999999,69384.445,69545.88500000001,,-0.5879168219699825
2026-03-12 14:50:00,BTCUSDT,NEUTRAL,0.8450266122817993,69465.095,2026-03-12 15:05:00,69766.735,69355.345,69724.035,,0.3727627522858816
2026-03-12 14:55:00,BTCUSDT,NEUTRAL,0.8495921492576599,69483.435,2026-03-12 15:10:00,69772.745,69430.255,69572.155,,0.12768510940773317
2026-03-12 15:00:00,BTCUSDT,NEUTRAL,0.8252999782562256,69604.125,2026-03-12 15:15:00,69772.745,69484.125,69752.515,,0.21319138772306875
2026-03-12 15:05:00,BTCUSDT,NEUTRAL,0.8976485133171082,69724.035,2026-03-12 15:20:00,69874.945,69484.125,69834.405,,0.15829548591098513
2026-03-12 15:10:00,BTCUSDT,NEUTRAL,0.837541401386261,69578.405,2026-03-12 15:25:00,70006.16500000001,69484.125,69989.88500000001,,0.5913903890151124
2026-03-12 15:30:00,BTCUSDT,NEUTRAL,0.8502615094184875,70293.905,2026-03-12 15:45:00,70565.42499999999,70144.66500000001,70377.535,,0.11897190801962797
2026-03-12 15:35:00,BTCUSDT,NEUTRAL,0.827096164226532,70237.445,2026-03-12 15:50:00,70565.42499999999,70186.435,70403.285,,0.23611337229023135
2026-03-12 15:40:00,BTCUSDT,BUY,0.7637667655944824,70532.005,2026-03-12 15:55:00,70535.495,70253.685,70355.995,False,0.004948108309115396
2026-03-12 15:45:00,BTCUSDT,BUY,0.8352228999137878,70377.535,2026-03-12 16:00:00,70499.995,70234.13500000001,70328.14499999999,False,0.17400438932678142
2026-03-12 15:50:00,BTCUSDT,BUY,0.8258265852928162,70400.965,2026-03-12 16:05:00,70457.10500000001,70234.13500000001,70442.515,False,0.07974322511064155
2026-03-12 16:10:00,BTCUSDT,BUY,0.8354465961456299,69985.64499999999,2026-03-12 16:25:00,70561.38500000001,69939.265,70280.015,True,0.822654417202299
2026-03-12 16:30:00,BTCUSDT,BUY,0.8242068290710449,70057.015,2026-03-12 16:45:00,70471.295,70042.08499999999,70374.655,True,0.5913469193627489
2026-03-12 16:35:00,BTCUSDT,BUY,0.8234796524047852,70238.875,2026-03-12 16:50:00,70519.995,70202.845,70509.595,True,0.40023420078979816
2026-03-12 16:40:00,BTCUSDT,BUY,0.8009113669395447,70432.07500000001,2026-03-12 16:55:00,70519.995,70247.515,70478.235,False,0.12482948997311763
2026-03-12 16:45:00,BTCUSDT,BUY,0.8383818864822388,70374.655,2026-03-12 17:00:00,70519.995,70247.515,70385.275,False,0.2065232149273009
2026-03-12 16:50:00,BTCUSDT,BUY,0.814536452293396,70507.255,2026-03-12 17:05:00,70523.035,70344.82500000001,70463.805,False,0.022380675577284685
2026-03-12 16:55:00,BTCUSDT,BUY,0.7856717705726624,70469.33499999999,2026-03-12 17:10:00,70547.185,70344.82500000001,70375.005,False,0.11047358400644171
2026-03-12 17:00:00,BTCUSDT,BUY,0.7953339219093323,70385.275,2026-03-12 17:15:00,70547.185,70344.82500000001,70385.995,False,0.23003390979150612
2026-03-12 17:05:00,BTCUSDT,BUY,0.8422375917434692,70463.805,2026-03-12 17:20:00,70547.185,70205.215,70205.215,False,0.11833025480245449
2026-03-12 17:10:00,BTCUSDT,BUY,0.8397568464279175,70375.005,2026-03-12 17:25:00,70499.35500000001,70205.215,70449.995,False,0.1766962574283381
2026-03-12 17:15:00,BTCUSDT,SELL,0.8454935550689697,70422.815,2026-03-12 17:30:00,70509.975,70205.215,70326.745,True,0.3089907723796696
2026-03-12 17:20:00,BTCUSDT,SELL,0.8491337299346924,70205.215,2026-03-12 17:35:00,70509.975,70205.215,70337.525,False,0.0
2026-03-12 17:25:00,BTCUSDT,SELL,0.852209210395813,70449.995,2026-03-12 17:40:00,70509.975,70277.755,70374.465,False,0.24448546802592494
2026-03-12 17:30:00,BTCUSDT,SELL,0.8526151776313782,70315.295,2026-03-12 17:45:00,70444.63500000001,70277.755,70361.83499999999,False,0.05338809998591857
2026-03-12 17:35:00,BTCUSDT,SELL,0.8464604020118713,70320.525,2026-03-12 17:50:00,70444.63500000001,70163.315,70346.775,False,0.2235620396747491
2026-03-12 17:40:00,BTCUSDT,SELL,0.8452731370925903,70381.88500000001,2026-03-12 17:55:00,70429.08499999999,70163.315,70256.10500000001,True,0.31054865893405237
2026-03-12 17:45:00,BTCUSDT,SELL,0.8446263074874878,70361.83499999999,2026-03-12 18:00:00,70417.35500000001,70076.57500000001,70201.805,True,0.40541864776548286
2026-03-12 17:50:00,BTCUSDT,BUY,0.8482877612113953,70314.435,2026-03-12 18:05:00,70417.35500000001,70076.57500000001,70116.36499999999,False,0.14637108297892576
2026-03-12 17:55:00,BTCUSDT,BUY,0.839204728603363,70256.10500000001,2026-03-12 18:10:00,70289.32500000001,70073.815,70251.375,False,0.0472841470502829
2026-03-12 18:00:00,BTCUSDT,BUY,0.813882052898407,70201.805,2026-03-12 18:15:00,70291.155,70073.815,70224.39499999999,False,0.12727592972859575
2026-03-12 18:05:00,BTCUSDT,BUY,0.8748263120651245,70143.35500000001,2026-03-12 18:20:00,70291.155,70073.815,70097.57500000001,False,0.21071133537879436
2026-03-12 18:10:00,BTCUSDT,BUY,0.8751717805862427,70251.375,2026-03-12 18:25:00,70291.155,69877.88500000001,70006.58499999999,False,0.05662522619663862
2026-03-12 18:15:00,BTCUSDT,BUY,0.8529607653617859,70224.39499999999,2026-03-12 18:30:00,70273.275,69877.88500000001,70019.85500000001,False,0.06960544124303907
2026-03-12 18:20:00,BTCUSDT,BUY,0.8537490963935852,70097.57500000001,2026-03-12 18:35:00,70097.57500000001,69877.88500000001,69951.695,False,0.0
2026-03-12 18:25:00,BTCUSDT,BUY,0.8526588082313538,70006.58499999999,2026-03-12 18:40:00,70099.995,69909.83499999999,70000.005,False,0.1334303051634407
2026-03-12 18:30:00,BTCUSDT,BUY,0.854614794254303,70019.705,2026-03-12 18:45:00,70099.995,69870.955,69919.965,False,0.11466772103651908
2026-03-12 18:35:00,BTCUSDT,BUY,0.8189568519592285,69951.695,2026-03-12 18:50:00,70099.995,69801.005,69831.285,False,0.21200344037408722
2026-03-12 18:40:00,BTCUSDT,BUY,0.7838519215583801,70009.285,2026-03-12 18:55:00,70009.285,69801.005,69915.58499999999,False,0.0
2026-03-12 18:45:00,BTCUSDT,BUY,0.8913384675979614,69919.965,2026-03-12 19:00:00,69935.545,69800.005,69808.345,False,0.022282619849712092
2026-03-12 18:50:00,BTCUSDT,BUY,0.9028493165969849,69825.685,2026-03-12 19:05:00,69933.545,69787.735,69857.41500000001,False,0.1544703786292975
2026-03-12 18:55:00,BTCUSDT,BUY,0.9139295816421509,69902.125,2026-03-12 19:10:00,69933.545,69787.735,69918.445,False,0.044948562007232615
2026-03-12 19:15:00,BTCUSDT,NEUTRAL,0.8631017804145813,69934.875,2026-03-12 19:30:00,70220.715,69934.875,70202.445,,0.3825988106792312
2026-03-12 19:20:00,BTCUSDT,NEUTRAL,0.8663405179977417,70069.965,2026-03-12 19:35:00,70347.995,70015.025,70326.125,,0.36557746246912426
2026-03-12 19:25:00,BTCUSDT,NEUTRAL,0.824610710144043,70080.005,2026-03-12 19:40:00,70347.995,70050.485,70313.14499999999,,0.3326769169037372
2026-03-12 19:30:00,BTCUSDT,NEUTRAL,0.7988640666007996,70202.445,2026-03-12 19:45:00,70347.995,70202.445,70286.875,,0.12026646650268806
2026-03-12 19:35:00,BTCUSDT,NEUTRAL,0.8267503976821899,70326.125,2026-03-12 19:50:00,70454.065,70245.705,70409.58499999999,,0.11867566995905413
2026-03-12 19:40:00,BTCUSDT,NEUTRAL,0.8204039931297302,70319.225,2026-03-12 19:55:00,70489.995,70245.705,70481.995,,0.23147297200728467
2026-03-12 19:45:00,BTCUSDT,NEUTRAL,0.8038311004638672,70279.505,2026-03-12 20:00:00,70548.64499999999,70264.83499999999,70452.485,,0.24613150021474384
2026-03-12 19:50:00,BTCUSDT,NEUTRAL,0.8225045800209045,70436.725,2026-03-12 20:05:00,70548.64499999999,70377.745,70482.725,,0.06530684099807309
2026-03-12 19:55:00,BTCUSDT,NEUTRAL,0.85182785987854,70479.995,2026-03-12 20:10:00,70555.195,70429.08499999999,70461.025,,-0.02691543891284494
2026-03-12 20:00:00,BTCUSDT,NEUTRAL,0.8558624982833862,70452.485,2026-03-12 20:15:00,70555.195,70356.005,70399.995,,-0.07450411436871991
2026-03-12 20:05:00,BTCUSDT,NEUTRAL,0.8575823307037354,70489.435,2026-03-12 20:20:00,70555.195,70291.13500000001,70300.07500000001,,-0.2686360019767303
2026-03-12 20:10:00,BTCUSDT,NEUTRAL,0.878550112247467,70461.025,2026-03-12 20:25:00,70461.025,70262.495,70363.725,,-0.1380905259325824
2026-03-12 20:15:00,BTCUSDT,NEUTRAL,0.8826431035995483,70399.995,2026-03-12 20:30:00,70422.255,70262.495,70307.035,,-0.13204546392367195
2026-03-12 20:20:00,BTCUSDT,NEUTRAL,0.8699003458023071,70300.07500000001,2026-03-12 20:35:00,70385.995,70211.245,70232.785,,-0.09571824781126924
2026-03-12 20:25:00,BTCUSDT,NEUTRAL,0.8631790280342102,70363.725,2026-03-12 20:40:00,70385.995,70191.11499999999,70208.015,,-0.2212930028931902
2026-03-12 20:30:00,BTCUSDT,NEUTRAL,0.8558492064476013,70307.035,2026-03-12 20:45:00,70307.035,70128.14499999999,70128.14499999999,,-0.2544411096272428
2026-03-12 20:35:00,BTCUSDT,NEUTRAL,0.8172450065612793,70232.785,2026-03-12 20:50:00,70245.545,70111.315,70232.565,,-0.0003132440212945623
2026-03-12 20:40:00,BTCUSDT,NEUTRAL,0.8302783966064453,70208.015,2026-03-12 20:55:00,70236.235,70111.315,70163.995,,-0.06269939407915759
2026-03-12 20:45:00,BTCUSDT,NEUTRAL,0.9115782380104065,70130.345,2026-03-12 21:00:00,70236.235,70111.315,70164.495,,0.04869504064181372
2026-03-12 20:50:00,BTCUSDT,NEUTRAL,0.8508849740028381,70232.565,2026-03-12 21:05:00,70309.685,70123.41500000001,70309.685,,0.10980661179040713
2026-03-12 20:55:00,BTCUSDT,NEUTRAL,0.9035662412643433,70163.995,2026-03-12 21:10:00,70341.515,70163.995,70334.485,,0.24298787433641036
2026-03-12 21:00:00,BTCUSDT,NEUTRAL,0.9036208391189575,70164.495,2026-03-12 21:15:00,70469.995,70164.495,70386.91500000001,,0.316997934639183
2026-03-12 21:05:00,BTCUSDT,NEUTRAL,0.8538520336151123,70309.685,2026-03-12 21:20:00,70469.995,70269.465,70321.32500000001,,0.016555329468499212
2026-03-12 21:10:00,BTCUSDT,NEUTRAL,0.8682261109352112,70334.485,2026-03-12 21:25:00,70469.995,70285.065,70304.64499999999,,-0.04242584558628823
2026-03-12 21:30:00,BTCUSDT,NEUTRAL,0.8203444480895996,70289.11499999999,2026-03-12 21:45:00,70294.405,70200.91500000001,70277.215,,-0.016930075161700614
2026-03-12 21:35:00,BTCUSDT,NEUTRAL,0.882932722568512,70224.435,2026-03-12 21:50:00,70326.745,70200.91500000001,70326.745,,0.14569002940357964
2026-03-12 21:40:00,BTCUSDT,NEUTRAL,0.9035457968711853,70208.375,2026-03-12 21:55:00,70361.995,70204.015,70318.525,,0.15689011460526495
2026-03-12 21:45:00,BTCUSDT,NEUTRAL,0.847164511680603,70277.215,2026-03-12 22:00:00,70383.475,70231.265,70231.265,,-0.06538392279773336
2026-03-12 21:50:00,BTCUSDT,NEUTRAL,0.8511155247688293,70326.745,2026-03-12 22:05:00,70383.475,70226.775,70248.775,,-0.11086820526103001
2026-03-12 22:10:00,BTCUSDT,NEUTRAL,0.8920066356658936,70206.515,2026-03-12 22:25:00,70247.235,70116.36499999999,70187.655,,-0.02686360375529334
2026-03-12 22:15:00,BTCUSDT,NEUTRAL,0.8795842528343201,70204.92499999999,2026-03-12 22:30:00,70280.695,70116.36499999999,70169.475,,-0.05049503293391816
2026-03-12 22:20:00,BTCUSDT,NEUTRAL,0.8977072834968567,70143.055,2026-03-12 22:35:00,70280.695,70097.11499999999,70097.11499999999,,-0.06549472360449987
2026-03-12 22:25:00,BTCUSDT,NEUTRAL,0.9160739183425903,70172.125,2026-03-12 22:40:00,70280.695,70092.63500000001,70092.63500000001,,-0.1132785988738273
2026-03-12 22:30:00,BTCUSDT,NEUTRAL,0.9002389311790466,70169.475,2026-03-12 22:45:00,70224.39499999999,70037.255,70059.16500000001,,-0.15720510948670724
2026-03-12 22:35:00,BTCUSDT,NEUTRAL,0.905685544013977,70097.11499999999,2026-03-12 22:50:00,70138.265,70020.725,70033.055,,-0.09138749861531059
2026-03-12 22:40:00,BTCUSDT,NEUTRAL,0.9076539874076843,70092.63500000001,2026-03-12 22:55:00,70120.265,70013.17499999999,70037.545,,-0.07859598943599574
2026-03-12 22:45:00,BTCUSDT,NEUTRAL,0.9084258675575256,70059.16500000001,2026-03-12 23:00:00,70193.995,70013.17499999999,70193.995,,0.19245162285332287
2026-03-12 22:50:00,BTCUSDT,NEUTRAL,0.9075746536254883,70033.055,2026-03-12 23:05:00,70439.61499999999,70013.17499999999,70439.61499999999,,0.5805258673921875
2026-03-12 22:55:00,BTCUSDT,NEUTRAL,0.9220863580703735,70037.545,2026-03-12 23:10:00,70472.85500000001,70037.545,70435.66500000001,,0.5684379713766522
2026-03-12 23:15:00,BTCUSDT,NEUTRAL,0.8428150415420532,70470.005,2026-03-12 23:30:00,70731.725,70461.695,70537.445,,0.09570029120900775
2026-03-12 23:20:00,BTCUSDT,NEUTRAL,0.8673288822174072,70594.725,2026-03-12 23:35:00,70731.725,70469.64499999999,70535.955,,-0.08324984621726916
2026-03-12 23:25:00,BTCUSDT,BUY,0.824832558631897,70540.565,2026-03-12 23:40:00,70566.545,70466.92499999999,70547.785,False,0.03682987228695422
2026-03-12 23:30:00,BTCUSDT,NEUTRAL,0.8293352127075195,70537.445,2026-03-12 23:45:00,70657.785,70466.92499999999,70640.225,,0.1457098424815342
2026-03-12 23:35:00,BTCUSDT,BUY,0.8302026391029358,70535.955,2026-03-12 23:50:00,70665.625,70466.92499999999,70574.60500000001,False,0.18383532199996191
2026-03-12 23:40:00,BTCUSDT,BUY,0.8223109841346741,70560.295,2026-03-12 23:55:00,70665.625,70483.235,70520.805,False,0.14927658678298006
2026-03-12 23:45:00,BTCUSDT,BUY,0.8015121817588806,70633.785,2026-03-13 00:00:00,70665.625,70483.235,70506.995,False,0.04507757866861659
2026-03-13 00:05:00,BTCUSDT,SELL,0.845607578754425,70480.545,2026-03-13 00:20:00,71668.035,70480.545,71270.185,False,0.0
2026-03-13 00:10:00,BTCUSDT,SELL,0.8514005541801453,70633.785,2026-03-13 00:25:00,71754.995,70633.785,71539.41500000001,False,0.0
2026-03-13 00:30:00,BTCUSDT,NEUTRAL,0.938726544380188,71509.305,2026-03-13 00:45:00,71998.995,71488.63500000001,71524.36499999999,,0.02106019629193386
2026-03-13 00:35:00,BTCUSDT,NEUTRAL,0.521630048751831,71935.685,2026-03-13 00:50:00,71970.435,71297.565,71318.88500000001,,-0.8574325802277247
2026-03-13 00:40:00,BTCUSDT,NEUTRAL,0.27339035272598267,71740.055,2026-03-13 00:55:00,71757.005,71244.405,71283.965,,-0.6357536246661597
2026-03-13 00:45:00,BTCUSDT,NEUTRAL,0.40205681324005127,71524.36499999999,2026-03-13 01:00:00,71554.905,71244.405,71481.785,,-0.059532160823779705
2026-03-13 00:50:00,BTCUSDT,NEUTRAL,0.29949435591697693,71336.60500000001,2026-03-13 01:05:00,71648.66500000001,71244.405,71539.765,,0.2847906765397497
2026-03-13 00:55:00,BTCUSDT,NEUTRAL,0.19394245743751526,71283.965,2026-03-13 01:10:00,71693.995,71250.255,71659.995,,0.5275099385955858
2026-03-13 01:00:00,BTCUSDT,NEUTRAL,0.40663942694664,71471.405,2026-03-13 01:15:00,71693.995,71471.405,71612.38500000001,,0.1972537128660203
2026-03-13 01:40:00,BTCUSDT,NEUTRAL,0.03873981907963753,71373.315,2026-03-13 01:55:00,71706.625,71372.83499999999,71644.83499999999,,0.38042229087998713
2026-03-13 01:45:00,BTCUSDT,NEUTRAL,0.09359999746084213,71624.14499999999,2026-03-13 02:00:00,71705.995,71561.685,71689.08499999999,,0.09066774898325465
2026-03-13 01:50:00,BTCUSDT,NEUTRAL,0.11102472245693207,71609.155,2026-03-13 02:05:00,71705.995,71535.565,71549.82500000001,,-0.08285253470731109
2026-03-13 01:55:00,BTCUSDT,NEUTRAL,0.22744928300380707,71644.83499999999,2026-03-13 02:10:00,71696.67499999999,71502.545,71568.67499999999,,-0.10630215004334019
2026-03-13 02:15:00,BTCUSDT,NEUTRAL,0.06200391426682472,71546.225,2026-03-13 02:30:00,71609.125,71426.155,71454.565,,-0.12811297870712743
2026-03-13 02:20:00,BTCUSDT,NEUTRAL,0.05498722195625305,71599.995,2026-03-13 02:35:00,71603.92499999999,71352.185,71355.08499999999,,-0.34205309651209265
2026-03-13 02:25:00,BTCUSDT,NEUTRAL,0.07219803333282471,71467.775,2026-03-13 02:40:00,71485.545,71217.11499999999,71238.055,,-0.32143158227606944
2026-03-13 02:30:00,BTCUSDT,NEUTRAL,0.040419433265924454,71454.565,2026-03-13 02:45:00,71485.545,71163.63500000001,71211.995,,-0.3394744618485985
2026-03-13 02:35:00,BTCUSDT,NEUTRAL,0.027769694104790688,71355.08499999999,2026-03-13 02:50:00,71412.85500000001,71110.61499999999,71233.595,,-0.17026116639058128
2026-03-13 02:40:00,BTCUSDT,NEUTRAL,0.03467770665884018,71238.055,2026-03-13 02:55:00,71301.57500000001,71045.525,71117.695,,-0.16895464088679293
2026-03-13 02:45:00,BTCUSDT,NEUTRAL,0.04583245888352394,71179.92499999999,2026-03-13 03:00:00,71274.435,71045.525,71158.67499999999,,-0.02985392299865447
2026-03-13 02:50:00,BTCUSDT,NEUTRAL,0.0407257080078125,71248.975,2026-03-13 03:05:00,71262.985,71045.525,71122.38500000001,,-0.17767273143227183
2026-03-13 02:55:00,BTCUSDT,NEUTRAL,0.05457885190844536,71117.695,2026-03-13 03:10:00,71270.025,71099.045,71234.845,,0.16472693610218128
2026-03-13 03:00:00,BTCUSDT,NEUTRAL,0.07011959701776505,71143.805,2026-03-13 03:15:00,71270.025,71099.565,71174.495,,0.0431379794769233
2026-03-13 03:05:00,BTCUSDT,NEUTRAL,0.04395261034369469,71122.38500000001,2026-03-13 03:20:00,71270.025,71099.565,71230.42499999999,,0.15190716678016217
2026-03-13 03:10:00,BTCUSDT,NEUTRAL,0.0629466101527214,71234.845,2026-03-13 03:25:00,71278.035,71153.91500000001,71272.795,,0.05327448947210749
2026-03-13 03:15:00,BTCUSDT,NEUTRAL,0.09235498309135437,71174.495,2026-03-13 03:30:00,71287.815,71070.815,71093.815,,-0.11335521242545243
2026-03-13 03:20:00,BTCUSDT,NEUTRAL,0.07236582040786743,71230.42499999999,2026-03-13 03:35:00,71287.815,70964.435,71145.595,,-0.11909236818394275
2026-03-13 03:25:00,BTCUSDT,NEUTRAL,0.07641168683767319,71271.82500000001,2026-03-13 03:40:00,71287.815,70964.435,71049.995,,-0.31124501161576296
2026-03-13 03:30:00,BTCUSDT,NEUTRAL,0.15039950609207153,71093.815,2026-03-13 03:45:00,71193.305,70964.435,71152.375,,0.08237003458036071
2026-03-13 03:35:00,BTCUSDT,NEUTRAL,0.07977385818958282,71134.975,2026-03-13 03:50:00,71241.995,71029.035,71148.36499999999,,0.018823370641495082
